Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
1999-07-21,1.0458,1.059,1.0433,1.0563,22083.0,199909.0,45118.0
1999-07-22,1.058,1.0615,1.0516,1.0561,10910.0,199909.0,43374.0
1999-07-23,1.0557,1.0584,1.0494,1.0551,12143.0,199909.0,45235.0
1999-07-26,1.0572,1.076,1.0557,1.07,27985.0,199909.0,50531.0
1999-07-27,1.0696,1.0735,1.0648,1.0658,8481.0,199909.0,51204.0
1999-07-28,1.0659,1.0725,1.0628,1.0698,9218.0,199909.0,51473.0
1999-07-29,1.0698,1.0778,1.0687,1.076,17027.0,199909.0,50642.0
1999-07-30,1.0756,1.0779,1.071,1.074,8200.0,199909.0,50149.0
1999-08-02,1.0723,1.0742,1.0661,1.0721,12312.0,199909.0,53957.0
1999-08-03,1.0723,1.0735,1.0665,1.0717,7457.0,199909.0,54806.0
1999-08-04,1.0705,1.0822,1.0705,1.0806,15023.0,199909.0,59705.0
1999-08-05,1.0806,1.0855,1.0776,1.0787,11912.0,199909.0,58768.0
1999-08-06,1.0789,1.0821,1.075,1.0787,11290.0,199909.0,58970.0
1999-08-09,1.076,1.0765,1.0709,1.0733,5051.0,199909.0,59111.0
1999-08-10,1.0741,1.0798,1.073,1.0737,6787.0,199909.0,58263.0
1999-08-11,1.0738,1.0755,1.0669,1.0683,12163.0,199909.0,57407.0
1999-08-12,1.0683,1.0695,1.0644,1.069,11429.0,199909.0,58054.0
1999-08-13,1.0695,1.0718,1.0583,1.059,17657.0,199909.0,55283.0
1999-08-16,1.0597,1.062,1.0569,1.059,10711.0,199909.0,52910.0
1999-08-17,1.0602,1.0603,1.0512,1.0534,13633.0,199909.0,55724.0
1999-08-18,1.0539,1.0583,1.052,1.0549,8295.0,199909.0,55149.0
1999-08-19,1.0544,1.0665,1.048,1.0651,15650.0,199909.0,55207.0
1999-08-20,1.0662,1.0708,1.0647,1.0687,9573.0,199909.0,54477.0
1999-08-23,1.0689,1.0691,1.047,1.0519,17128.0,199909.0,55118.0
1999-08-24,1.0515,1.0568,1.0413,1.0547,11288.0,199909.0,54915.0
1999-08-25,1.0547,1.0562,1.0425,1.0439,15435.0,199909.0,53119.0
1999-08-26,1.0434,1.0484,1.0425,1.0461,6863.0,199909.0,52759.0
1999-08-27,1.0468,1.0496,1.0441,1.0471,4628.0,199909.0,53322.0
1999-08-30,1.0493,1.0496,1.045,1.0472,3717.0,199909.0,52638.0
1999-08-31,1.0478,1.0619,1.0475,1.0588,27503.0,199909.0,59260.0
1999-09-01,1.0581,1.0648,1.0568,1.0604,11450.0,199909.0,58988.0
1999-09-02,1.0598,1.0738,1.0563,1.0692,24061.0,199909.0,59690.0
1999-09-03,1.0698,1.0728,1.0594,1.0621,21057.0,199909.0,59981.0
1999-09-07,1.0586,1.0624,1.0521,1.0594,44193.0,199909.0,54762.0
1999-09-08,1.0595,1.066,1.0573,1.0598,36902.0,199909.0,61000.0
1999-09-09,1.0611,1.0634,1.0528,1.0538,29236.0,199909.0,63239.0
